[Header]
TITLE,MPMS RSO Measurement
BYAPP,MPMS Measurement,1.1,Summary
FILEOPENTIME, 1616061590.267000 3/18/2021, 10:59:50 AM

INFO, APPNAME, MPMS MultiVu Application, Revision 1.61,  Build 082

INFO, NAME, 
INFO, WEIGHT, 1.000
INFO, AREA, 1.000
INFO, LENGTH, 1.000
INFO, SHAPE, 0
INFO, COMMENT, 
INFO, SEQUENCE FILE: H5T_Lin_NoO.seq


INFO, BACKGROUND DATA FILE:, None


STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000


STARTUPGROUP,Longitudinal
FIELDGROUP,Longitudinal,1,2,3,4,5,6,7,8,9,10,11,19,20,21,22,23,35
FIELDGROUP,Transverse,1,2,3,4,12,13,14,15,16,17,18,24,25,26,27,28,35

PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES

[Data]
Time,Comment,Field (Oe),Temperature (K),Long Moment (emu),Long Scan Std Dev,Long Offset (cm),Long Offset Std Dev,Long Algorithm,Long Reg Fit,Long Reg Factor,Trans Moment (emu),Trans Scan Std Dev,Trans Offset (cm),Trans Offset Std Dev,Trans Algorithm,Trans Reg Fit,Trans Reg Factor,Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Offset [w/o ABS] (cm),Long Offset Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Offset [w/o ABS] (cm),Trans Offset Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],RSO Position (deg),Amplitude (cm),Frequency,Cycles to Average,Scans per Measurement,Delta Temp (K),Error,EC Comp. Running,Using ABS,
1616063558.192,,3.500000e+003,2.999983e+001,6.630772e-003,2.076232e-006,0.000000e+000,0.000000e+000,2,8.516144e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,2.899170e-003,0,,0,
1616063752.491,,4.000000e+003,3.000070e+001,7.574168e-003,3.055856e-007,0.000000e+000,0.000000e+000,2,8.514561e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,1.449585e-003,0,,0,
1616063957.491,,5.000000e+003,3.000041e+001,9.464547e-003,6.855866e-007,0.000000e+000,0.000000e+000,2,8.514019e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,2.889633e-003,0,,0,
1616064160.090,,6.000000e+003,3.000084e+001,1.135487e-002,2.701606e-006,0.000000e+000,0.000000e+000,2,8.513275e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,4.339218e-003,0,,0,
1616064358.130,,7.000000e+003,2.999983e+001,1.324698e-002,2.172997e-007,0.000000e+000,0.000000e+000,2,8.513592e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,1.449585e-003,0,,0,
1616064536.259,,8.000000e+003,3.000027e+001,1.512930e-002,5.551973e-007,0.000000e+000,0.000000e+000,2,8.513597e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,1.449585e-003,0,,0,
1616064721.398,,9.000000e+003,3.000113e+001,1.702276e-002,1.302960e-006,0.000000e+000,0.000000e+000,2,8.512444e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,2.889633e-003,0,,0,
1616064900.566,,1.000000e+004,3.000056e+001,1.891038e-002,9.185155e-007,0.000000e+000,0.000000e+000,2,8.509414e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,1.449585e-003,0,,0,
1616065111.684,,1.200000e+004,3.000056e+001,2.270217e-002,2.619766e-007,0.000000e+000,0.000000e+000,2,8.512573e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,1.449585e-003,0,,0,
1616065301.792,,1.400000e+004,3.000027e+001,2.648813e-002,3.238687e-007,0.000000e+000,0.000000e+000,2,8.513077e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,1.449585e-003,0,,0,
1616065485.791,,1.600000e+004,3.000012e+001,3.027343e-002,7.622128e-007,0.000000e+000,0.000000e+000,2,8.513277e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,1.449585e-003,0,,0,
1616065670.529,,1.800000e+004,3.000056e+001,3.406431e-002,7.899965e-007,0.000000e+000,0.000000e+000,2,8.513395e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,1.449585e-003,0,,0,
1616065862.637,,2.000000e+004,3.000012e+001,3.785232e-002,1.199597e-006,0.000000e+000,0.000000e+000,2,8.512177e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,1.449585e-003,0,,0,
1616066081.865,,2.500000e+004,3.000084e+001,4.731406e-002,1.889004e-006,0.000000e+000,0.000000e+000,2,8.511740e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,2.889633e-003,0,,0,
1616066288.472,,3.000000e+004,3.000012e+001,5.678398e-002,1.779677e-006,0.000000e+000,0.000000e+000,2,8.512493e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,1.449585e-003,0,,0,
1616066497.290,,3.500000e+004,3.000084e+001,6.625167e-002,7.741774e-006,0.000000e+000,0.000000e+000,2,8.513776e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,1.449585e-003,0,,0,
1616066705.738,,4.000000e+004,3.000070e+001,7.572124e-002,2.024420e-006,0.000000e+000,0.000000e+000,2,8.514639e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,4.339218e-003,0,,0,
1616066930.036,,4.500000e+004,3.000055e+001,8.517731e-002,2.428578e-006,0.000000e+000,0.000000e+000,2,8.516078e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,2.889633e-003,0,,0,
1616067134.504,,5.000000e+004,3.000127e+001,9.461637e-002,3.255755e-006,0.000000e+000,0.000000e+000,2,8.516839e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,4.339218e-003,0,,0,
1616067342.852,,4.500000e+004,3.000099e+001,8.514987e-002,4.150539e-006,0.000000e+000,0.000000e+000,2,8.514665e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,2.889633e-003,0,,0,
1616067550.650,,4.000000e+004,3.000026e+001,7.568282e-002,3.627004e-006,0.000000e+000,0.000000e+000,2,8.512858e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,4.339218e-003,0,,0,
1616067758.368,,3.500000e+004,3.000041e+001,6.621821e-002,1.865322e-006,0.000000e+000,0.000000e+000,2,8.511254e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,2.889633e-003,0,,0,
1616067963.645,,3.000000e+004,3.000084e+001,5.675397e-002,2.178570e-006,0.000000e+000,0.000000e+000,2,8.511055e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,2.889633e-003,0,,0,
1616068174.553,,2.500000e+004,3.000084e+001,4.728567e-002,7.712048e-007,0.000000e+000,0.000000e+000,2,8.511227e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,2.889633e-003,0,,0,
1616068384.632,,2.000000e+004,3.000157e+001,3.781769e-002,5.192238e-007,0.000000e+000,0.000000e+000,2,8.511952e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,2.889633e-003,0,,0,
1616068575.611,,1.800000e+004,2.999998e+001,3.403337e-002,1.151527e-006,0.000000e+000,0.000000e+000,2,8.512303e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,4.339218e-003,0,,0,
1616068766.330,,1.600000e+004,3.000113e+001,3.024669e-002,1.696238e-006,0.000000e+000,0.000000e+000,2,8.512852e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,2.889633e-003,0,,0,
1616068956.769,,1.400000e+004,3.000056e+001,2.645903e-002,9.389237e-007,0.000000e+000,0.000000e+000,2,8.514205e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,4.339218e-003,0,,0,
1616069161.187,,1.200000e+004,3.000041e+001,2.267193e-002,1.376363e-006,0.000000e+000,0.000000e+000,2,8.514362e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,2.889633e-003,0,,0,
1616069345.316,,1.000000e+004,3.000027e+001,1.888665e-002,9.249989e-007,0.000000e+000,0.000000e+000,2,8.514292e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,2.899170e-003,0,,0,
1616069530.285,,9.000000e+003,3.000084e+001,1.699415e-002,4.592006e-007,0.000000e+000,0.000000e+000,2,8.514883e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,2.889633e-003,0,,0,
1616069708.234,,8.000000e+003,3.000012e+001,1.510203e-002,5.104187e-007,0.000000e+000,0.000000e+000,2,8.512716e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,1.449585e-003,0,,0,
1616069904.903,,7.000000e+003,3.000070e+001,1.321778e-002,2.959093e-006,0.000000e+000,0.000000e+000,2,8.513669e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,2.889633e-003,0,,0,
1616070095.711,,6.000000e+003,3.000084e+001,1.132822e-002,1.162901e-006,0.000000e+000,0.000000e+000,2,8.515025e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,4.339218e-003,0,,0,
1616070308.260,,5.000000e+003,3.000070e+001,9.434291e-003,3.254243e-007,0.000000e+000,0.000000e+000,2,8.513070e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,2.889633e-003,0,,0,
1616070510.859,,4.000000e+003,3.000099e+001,7.542301e-003,1.390297e-006,0.000000e+000,0.000000e+000,2,8.512844e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,2.889633e-003,0,,0,
1616070697.527,,3.500000e+003,3.000070e+001,6.597790e-003,6.794566e-007,0.000000e+000,0.000000e+000,2,8.515904e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,5.790710e-003,0,,0,
1616070883.187,,3.000000e+003,3.000027e+001,5.650171e-003,2.038492e-006,0.000000e+000,0.000000e+000,2,8.513661e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,2.899170e-003,0,,0,
1616071075.425,,2.500000e+003,3.000012e+001,4.704957e-003,3.100844e-007,0.000000e+000,0.000000e+000,2,8.515613e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,1.449585e-003,0,,0,
1616071267.994,,2.000000e+003,3.000099e+001,3.758105e-003,6.903495e-007,0.000000e+000,0.000000e+000,2,8.515413e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,4.339218e-003,0,,0,
1616071460.033,,1.500000e+003,3.000070e+001,2.812703e-003,1.541285e-006,0.000000e+000,0.000000e+000,2,8.519288e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,4.339218e-003,0,,0,
1616071665.521,,1.000000e+003,3.000099e+001,1.865064e-003,2.408374e-007,0.000000e+000,0.000000e+000,2,8.525215e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,0.000000e+000,0,,0,
1616071851.540,,8.000000e+002,3.000099e+001,1.486101e-003,6.790247e-007,0.000000e+000,0.000000e+000,2,8.528040e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,2.889633e-003,0,,0,
1616072037.539,,6.000000e+002,3.000113e+001,1.106713e-003,1.070229e-006,0.000000e+000,0.000000e+000,2,8.515725e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,2.889633e-003,0,,0,
1616072222.248,,4.000000e+002,3.000070e+001,7.276890e-004,4.441764e-007,0.000000e+000,0.000000e+000,2,8.531928e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,2.889633e-003,0,,0,
1616072422.597,,2.000000e+002,3.000041e+001,3.482245e-004,3.952524e-007,0.000000e+000,0.000000e+000,2,8.537339e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,2.889633e-003,0,,0,
1616072666.855,,0.000000e+000,3.000041e+001,-3.221213e-005,6.628663e-007,0.000000e+000,0.000000e+000,2,8.336825e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,2.889633e-003,0,,0,
1616072872.364,,-2.000000e+002,3.000041e+001,-4.126207e-004,3.745900e-007,0.000000e+000,0.000000e+000,2,8.510790e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,1.449585e-003,0,,0,
1616073078.783,,-4.000000e+002,2.999998e+001,-7.928357e-004,4.035040e-007,0.000000e+000,0.000000e+000,2,8.516269e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,1.449585e-003,0,,0,
1616073263.632,,-6.000000e+002,3.000113e+001,-1.171987e-003,4.522230e-007,0.000000e+000,0.000000e+000,2,8.519275e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,2.889633e-003,0,,0,
1616073448.452,,-8.000000e+002,3.000041e+001,-1.550834e-003,4.818916e-007,0.000000e+000,0.000000e+000,2,8.520488e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,2.889633e-003,0,,0,
1616073634.921,,-1.000000e+003,2.999998e+001,-1.929696e-003,1.441905e-006,0.000000e+000,0.000000e+000,2,8.520426e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,4.339218e-003,0,,0,
1616073854.567,,-1.500000e+003,3.000026e+001,-2.874881e-003,3.265316e-007,0.000000e+000,0.000000e+000,2,8.522204e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,4.339218e-003,0,,0,
1616074048.668,,-2.000000e+003,3.000099e+001,-3.818000e-003,7.013885e-007,0.000000e+000,0.000000e+000,2,8.522372e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,2.889633e-003,0,,0,
1616074236.374,,-2.500000e+003,3.000113e+001,-4.761189e-003,5.253920e-007,0.000000e+000,0.000000e+000,2,8.523072e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,2.889633e-003,0,,0,
1616074431.344,,-3.000000e+003,3.000056e+001,-5.705644e-003,1.231626e-006,0.000000e+000,0.000000e+000,2,8.524049e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,1.449585e-003,0,,0,
1616074625.206,,-3.500000e+003,3.000113e+001,-6.648369e-003,1.995970e-006,0.000000e+000,0.000000e+000,2,8.523206e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,4.339218e-003,0,,0,
1616074820.789,,-4.000000e+003,3.000041e+001,-7.593603e-003,2.722964e-007,0.000000e+000,0.000000e+000,2,8.522124e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,4.339218e-003,0,,0,
1616075026.402,,-5.000000e+003,3.000084e+001,-9.486572e-003,1.206277e-006,0.000000e+000,0.000000e+000,2,8.523830e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,4.339218e-003,0,,0,
1616075223.453,,-6.000000e+003,3.000012e+001,-1.137622e-002,1.867859e-007,0.000000e+000,0.000000e+000,2,8.523630e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,2.899170e-003,0,,0,
1616075420.994,,-7.000000e+003,3.000113e+001,-1.327069e-002,2.098216e-006,0.000000e+000,0.000000e+000,2,8.523217e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,1.440048e-003,0,,0,
1616075604.943,,-8.000000e+003,3.000056e+001,-1.515385e-002,1.354640e-006,0.000000e+000,0.000000e+000,2,8.523992e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,1.449585e-003,0,,0,
1616075784.107,,-9.000000e+003,3.000084e+001,-1.704429e-002,2.369747e-006,0.000000e+000,0.000000e+000,2,8.523046e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,1.449585e-003,0,,0,
1616075969.665,,-1.000000e+004,3.000084e+001,-1.893859e-002,5.554096e-007,0.000000e+000,0.000000e+000,2,8.524520e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,2.889633e-003,0,,0,
1616076174.742,,-1.200000e+004,3.000041e+001,-2.272811e-002,6.915633e-007,0.000000e+000,0.000000e+000,2,8.523801e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,2.889633e-003,0,,0,
1616076366.352,,-1.400000e+004,3.000041e+001,-2.651961e-002,1.802761e-006,0.000000e+000,0.000000e+000,2,8.523980e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,1.449585e-003,0,,0,
1616076551.087,,-1.600000e+004,2.999998e+001,-3.030716e-002,8.237099e-007,0.000000e+000,0.000000e+000,2,8.524448e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,2.899170e-003,0,,0,
1616076743.358,,-1.800000e+004,3.000084e+001,-3.409773e-002,8.529898e-007,0.000000e+000,0.000000e+000,2,8.525245e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,2.889633e-003,0,,0,
1616076942.216,,-2.000000e+004,3.000157e+001,-3.789053e-002,5.415410e-006,0.000000e+000,0.000000e+000,2,8.523772e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,1.440048e-003,0,,0,
1616077162.240,,-2.500000e+004,3.000070e+001,-4.735822e-002,1.878772e-006,0.000000e+000,0.000000e+000,2,8.525161e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,1.449585e-003,0,,0,
1616077369.079,,-3.000000e+004,3.000113e+001,-5.683879e-002,6.401920e-007,0.000000e+000,0.000000e+000,2,8.528304e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,2.889633e-003,0,,0,
1616077569.795,,-3.500000e+004,3.000070e+001,-6.631401e-002,2.393684e-006,0.000000e+000,0.000000e+000,2,8.528099e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,4.339218e-003,0,,0,
1616077772.265,,-4.000000e+004,3.000070e+001,-7.577455e-002,4.237776e-006,0.000000e+000,0.000000e+000,2,8.527441e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,4.339218e-003,0,,0,
1616077990.084,,-4.500000e+004,3.000099e+001,-8.525456e-002,6.799417e-006,0.000000e+000,0.000000e+000,2,8.522550e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,2.889633e-003,0,,0,
1616078195.575,,-5.000000e+004,3.000128e+001,-9.471613e-002,6.113401e-006,0.000000e+000,0.000000e+000,2,8.528743e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,2.889633e-003,0,,0,
1616078403.458,,-4.500000e+004,3.000113e+001,-8.523009e-002,2.544496e-006,0.000000e+000,0.000000e+000,2,8.526207e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,2.889633e-003,0,,0,
1616078610.933,,-4.000000e+004,3.000055e+001,-7.575276e-002,8.203086e-007,0.000000e+000,0.000000e+000,2,8.524489e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,4.339218e-003,0,,0,
1616078817.352,,-3.500000e+004,3.000142e+001,-6.627853e-002,3.339184e-006,0.000000e+000,0.000000e+000,2,8.523687e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,4.339218e-003,0,,0,
1616079029.625,,-3.000000e+004,3.000041e+001,-5.680590e-002,1.421033e-006,0.000000e+000,0.000000e+000,2,8.523234e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,2.899170e-003,0,,0,
1616079233.987,,-2.500000e+004,3.000041e+001,-4.733242e-002,3.793980e-006,0.000000e+000,0.000000e+000,2,8.523856e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,4.339218e-003,0,,0,
1616079437.498,,-2.000000e+004,3.000084e+001,-3.785662e-002,3.887341e-006,0.000000e+000,0.000000e+000,2,8.523260e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,2.889633e-003,0,,0,
1616079628.102,,-1.800000e+004,3.000099e+001,-3.406475e-002,1.602896e-006,0.000000e+000,0.000000e+000,2,8.520510e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,2.889633e-003,0,,0,
1616079821.011,,-1.600000e+004,3.000041e+001,-3.027081e-002,4.387726e-006,0.000000e+000,0.000000e+000,2,8.520302e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,2.889633e-003,0,,0,
1616080010.891,,-1.400000e+004,3.000041e+001,-2.647645e-002,1.017631e-006,0.000000e+000,0.000000e+000,2,8.520821e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,2.899170e-003,0,,0,
1616080213.630,,-1.200000e+004,3.000055e+001,-2.268494e-002,4.396869e-007,0.000000e+000,0.000000e+000,2,8.521017e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,3.000000e+000,1.000000e+000,10,5,2.889633e-003,0,,0,
